source_id,source_ref,doi_or_url,data_extraction,data_type,fiber_type,resin_type,fiber_grade,manufacturing_method,fabric_type,fiber_volume_pct,CNT_vol_frac_pct,interlayer_vol_frac_pct,manufacturing_pressure_psi,Tg_dry_C,Tg_wet_C,layup_code,pct_0_plies,pct_45_plies,pct_90_plies,num_plies,thickness_mm,test_type,test_standard,environment,env_code,temperature_C,moisture_condition,moisture_code,tensile_strength_MPa,tensile_modulus_GPa,compressive_strength_MPa,compressive_modulus_GPa,flexural_strength_MPa,flexural_modulus_GPa,shear_strength_MPa,GIIc_Jm2,reported_CV_pct,reported_std_MPa,strength_MPa,modulus_GPa,fiber_rank,fiber_tensile_modulus_GPa,fiber_tensile_strength_MPa,fiber_density_gcc,manufacturing_code,layup_class,layup_code_num,E_L_ROM_GPa,E_T_HT_GPa,orientation_efficiency,sigma_L_ROM_MPa,thermal_knockdown,effective_Vf_pct,mfg_quality_index,anisotropy_proxy,cnt_il_synergy,zero_ply_contribution,composite_density_gcc,sigma_L_specific
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,745.0,,,,715.0,49.5,,580.0,,,745.0,49.5,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,745.0,,,,702.0,49.0,,580.0,,,745.0,49.0,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,700.0,,,,670.0,47.2,,820.0,,,700.0,47.2,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,700.0,,,,658.0,46.8,,820.0,,,700.0,46.8,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,700.0,,,,682.0,47.6,,820.0,,,700.0,47.6,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,700.0,,,,664.0,47.0,,820.0,,,700.0,47.0,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,700.0,,,,675.0,47.4,,820.0,,,700.0,47.4,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,700.0,,,,661.0,46.9,,820.0,,,700.0,46.9,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,700.0,,,,678.0,47.5,,820.0,,,700.0,47.5,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,752.0,,,,725.0,50.1,,940.0,,,752.0,50.1,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.4480000000000004,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,752.0,,,,712.0,49.7,,940.0,,,752.0,49.7,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.4480000000000004,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,752.0,,,,738.0,50.5,,940.0,,,752.0,50.5,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.4480000000000004,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,752.0,,,,719.0,49.9,,940.0,,,752.0,49.9,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.4480000000000004,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,752.0,,,,730.0,50.3,,940.0,,,752.0,50.3,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.4480000000000004,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,752.0,,,,715.0,49.8,,940.0,,,752.0,49.8,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.4480000000000004,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,8.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,752.0,,,,733.0,50.4,,940.0,,,752.0,50.4,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.4480000000000004,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,722.0,,,,695.0,48.4,,870.0,,,722.0,48.4,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,722.0,,,,683.0,48.0,,870.0,,,722.0,48.0,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,722.0,,,,707.0,48.8,,870.0,,,722.0,48.8,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,722.0,,,,689.0,48.2,,870.0,,,722.0,48.2,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,722.0,,,,700.0,48.6,,870.0,,,722.0,48.6,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,722.0,,,,686.0,48.1,,870.0,,,722.0,48.1,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,775.0,,,,748.0,51.2,,995.0,,,775.0,51.2,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.2576,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,775.0,,,,735.0,50.8,,995.0,,,775.0,50.8,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.2576,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,775.0,,,,761.0,51.6,,995.0,,,775.0,51.6,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.2576,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,775.0,,,,742.0,51.0,,995.0,,,775.0,51.0,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.2576,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,775.0,,,,753.0,51.4,,995.0,,,775.0,51.4,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.2576,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,775.0,,,,739.0,50.9,,995.0,,,775.0,50.9,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.2576,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,1.36,6.6,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,775.0,,,,756.0,51.5,,995.0,,,775.0,51.5,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,2.2576,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,800.0,,,,772.0,51.8,,620.0,,,800.0,51.8,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,800.0,,,,760.0,51.4,,620.0,,,800.0,51.4,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,800.0,,,,784.0,52.2,,620.0,,,800.0,52.2,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,800.0,,,,766.0,51.6,,620.0,,,800.0,51.6,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,800.0,,,,777.0,52.0,,620.0,,,800.0,52.0,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,800.0,,,,763.0,51.5,,620.0,,,800.0,51.5,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
